APP_NAME,funsafe_math_optimizations,fno_guess_branch_probability,fno_ivopts,fno_tree_loop_optimize,fno_inline_functions,funroll_all_loops,o2,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
automotive_susan_e,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,575.378,643.392,2198.96,237.976,1467.24,518066
automotive_susan_s,X,X,X,X,X,X,X,2842.95,3893.35,7650.62,775.411,7517.78,513922
automotive_susan_s,X,X,X,X,X,X,-O2,2803.75,3410.22,7609.64,983.205,7575.44,513890
automotive_susan_s,X,X,X,X,X,-funroll-all-loops,X,2860.42,3269.2,7417.85,757.69,7270.14,518194
automotive_susan_s,X,X,X,X,X,-funroll-all-loops,-O2,2786.8,3306.81,7585.98,830.231,7399.45,518034
automotive_susan_s,X,X,X,X,-fno-inline-functions,X,X,2876.33,3533.81,7629.8,777.618,7292.64,513890
automotive_susan_s,X,X,X,X,-fno-inline-functions,X,-O2,3157.04,3403.43,7766.87,859.934,7592.14,513890
automotive_susan_s,X,X,X,X,-fno-inline-functions,-funroll-all-loops,X,2931.67,3139.34,7264.02,757.253,7545.03,518098
automotive_susan_s,X,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,2779.29,3457.86,7623.22,810.72,7138.48,518034
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,X,X,X,3317.1,3681.65,8475.54,800.303,8103.72,513922
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,X,X,-O2,3097.32,3777.27,8402.44,864.777,8289.19,513890
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2640.46,2770.92,6449.29,695.353,5974.22,518146
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2324.99,2873.66,6346.73,637.034,6199.81,513938
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3216.66,3836.43,8475.79,826.162,8565.64,513890
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3285.98,3705.85,8905.55,774.312,8418.94,513890
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2639.06,2791.23,6348.07,698.201,6214.8,518034
automotive_susan_s,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2637.37,2824.96,6234.63,690.989,6209.12,513938
automotive_susan_s,X,X,-fno-ivopts,X,X,X,X,3110.43,3673.63,8593.4,822.266,8613.08,513922
automotive_susan_s,X,X,-fno-ivopts,X,X,X,-O2,3263.6,3744.55,8713.63,787.252,8352.32,513890
automotive_susan_s,X,X,-fno-ivopts,X,X,-funroll-all-loops,X,2489.47,2839.22,6497.33,605.042,6311.87,518130
automotive_susan_s,X,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,2451.8,2936.59,6629.88,670.115,6538.19,513938
automotive_susan_s,X,X,-fno-ivopts,X,-fno-inline-functions,X,X,3427.68,3850.36,8570.99,854.879,8403.66,513890
automotive_susan_s,X,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,3236.53,3857.8,9459.69,827.779,8346.59,513890
automotive_susan_s,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,2523.61,3076.43,6766.43,650.533,6477.31,518050
automotive_susan_s,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,2762.41,3011.75,6570.49,723.297,6938.77,513938
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,3194.95,3864.36,8587.19,865.611,8099.71,513922
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,3199.93,3701.63,8597.96,843.567,8359.27,513890
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2640.09,2753.82,6391.19,690.867,6068.85,518146
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2634.21,2623,6099.19,663.218,6139.22,513938
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3604.52,3783.34,8735.2,829.03,8397.45,513890
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3214.82,3702.19,8376.9,865.631,8096.12,513890
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2640.39,2770.56,6536.04,609.67,6214.01,518034
automotive_susan_s,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2634.85,2767.61,6276.81,635.366,6063.25,513938
automotive_susan_s,X,-fno-guess-branch-probability,X,X,X,X,X,3919.05,4436.27,10001.2,940.664,9643.11,522178
automotive_susan_s,X,-fno-guess-branch-probability,X,X,X,X,-O2,4063.43,4278.52,9835.27,939.952,9559.97,513922
automotive_susan_s,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,3585.45,4350.54,9705.75,1005.31,9645.96,526338
automotive_susan_s,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,3764.23,4504.79,10454.8,979.472,10024.3,518098
automotive_susan_s,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,3613.02,4224.02,9764.29,911.357,9359.89,518082
automotive_susan_s,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,4206.61,4348.45,9859.22,984.09,9265.23,513922
automotive_susan_s,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,3583.23,4513.95,9776.36,950.063,9521.78,522178
automotive_susan_s,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,4113.57,4719.64,10429.3,952.504,9999.73,518098
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,3714.23,4446.98,10365,1031.9,9913.02,518066
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,3755.37,4507.13,10022.4,1037.7,9757.9,513906
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,3555.65,4070.59,9613.88,931.814,9186.06,522242
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,3486.45,4308.91,9797.02,930.481,9294.18,518050
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,4265.4,4501.14,10162.5,1025.01,10251.6,518050
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3741.75,4506.4,9985.73,1023.68,9671.72,513906
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,3794.92,4536.05,9669.7,973.562,9508.62,522162
automotive_susan_s,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,3956.38,4233.8,9736.41,970.062,9300.78,518050
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,5462.08,6529.92,15149.9,1443.95,14776.8,518066
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,6651.31,6848.16,14972,1603.54,14766.8,513922
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,4239.27,4601.88,10286.4,996.572,9874.46,522242
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,3709.88,4150.56,9435.6,940.918,9234.5,518034
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,5802.26,6690.77,15318.7,1569.59,14760.6,518098
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,5623.06,6724.8,15119.6,1524.73,14536.7,513922
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,4323.68,4603.82,10342.6,1003.61,10227,522162
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,3986.98,4264.1,9774.72,924.276,9295.71,518034
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,4205.36,4489.62,10216,1044.63,9862.45,518066
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,4014.3,4660.3,10310.6,980.021,10081.8,513906
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,3660.14,4285.26,9467.74,923.33,9402.11,522242
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,3628.06,4168.35,9495.75,971.547,9427.51,518050
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3744.64,4372.21,10125.7,1011.31,9732.11,518050
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,4007.61,4730.38,10296.2,977.773,10038.1,513906
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,3499.65,4071.1,9464.69,929.301,9611.08,522162
automotive_susan_s,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,3389.35,4262.92,9973.51,1030.21,9588.88,518050
automotive_susan_s,-funsafe-math-optimizations,X,X,X,X,X,X,3033.41,3347.61,7807.46,806.753,7582.19,513954
automotive_susan_s,-funsafe-math-optimizations,X,X,X,X,X,-O2,2860.63,3389.34,7636.94,740.092,7413.98,513922
automotive_susan_s,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,X,3141.46,3218.14,7434.16,752.441,7336.52,518178
automotive_susan_s,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,-O2,3246.63,3395.29,7412.55,725.413,7151.01,518114
automotive_susan_s,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,X,3221.83,3390.71,7554.5,775.818,7724.74,513906
automotive_susan_s,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,-O2,2857.03,3302.82,7810.18,745.29,7304.24,513922
automotive_susan_s,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,X,2789.24,3196.28,7451.37,757.843,7255.16,518082
automotive_susan_s,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,2831.58,3141.83,7467.32,757.975,7227.04,518114
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,X,3300.98,3707.57,8622.89,863.108,8255.47,513970
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,-O2,3147.35,3799.61,8420.25,842.336,8181.91,513954
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2640.2,2954.68,6323.35,709.3,5948.19,518194
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2314.5,2623.21,6127.29,610.474,6083.37,514018
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3581.8,3798.6,8739.75,819.356,8431.06,513954
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3221.69,3797.7,8611.8,826.528,8244.52,513954
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2588.68,2691.54,6350.98,644.745,6096.67,518098
automotive_susan_s,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2554.07,2769.27,6372.68,637.41,6086.5,514018
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,X,3180.71,3749.83,8727.49,879.374,8658.64,513986
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,-O2,3266.66,3715.2,8512.85,877.889,8617.83,513954
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,X,2821.27,2959.42,6630.9,852.6,6525.42,518194
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,2760.75,2900.27,6620.96,649.679,6300.09,514018
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,X,3229.23,3869.61,8542.42,841.532,8418.48,513938
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,3215.97,3755.62,8640.55,858.073,8227.18,513954
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,2876.52,2960.12,6855.5,679.148,6438.09,518114
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,2538.34,3040.27,6650.21,671.346,6438.26,514018
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,3215.57,3798.31,8516.07,863.841,8564.37,513970
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,3504.14,3781.2,8334.6,953.359,8419.08,513954
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2334.9,2965.93,6227.57,626.129,6071.93,518194
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2333.52,2758.04,6300.15,647.166,6298.09,514018
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3553.46,3681.89,8337.22,800.547,8096.3,513954
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3082.07,3607.67,8477.55,883.301,8373.37,513954
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2330,2726.58,6910.83,610.575,6159.07,518098
automotive_susan_s,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2679.89,2891.79,6570.63,637.278,6200.54,514018
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,X,4083.64,4326.94,10014.8,985.85,9482.94,522226
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,-O2,4095.97,4237.8,9805.6,963.735,9439.38,513938
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,3930.6,4447.63,9791.25,963.491,9519.38,526386
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,3762.24,4640,10516.1,951.06,10074.6,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,3542.65,4563.47,9706.98,943.095,10353.7,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,3604.15,4271.31,9662.9,942.749,9454.28,513938
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,3620.35,4292.57,9817.63,1008.61,9768.84,522242
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,3951.85,4736.31,10670.8,1059.63,10397.1,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,4266.94,4394.09,10327.3,1023.87,10088.9,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,3751.99,4417.35,9989.04,920.634,9632.34,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,4014.46,4763.33,9548.3,972.371,9324.04,522306
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,3563.05,4214.8,9597.89,1075.65,9581.18,518066
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3769.52,4423.13,10298.4,1022,9821.32,518082
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3828.42,4605.01,10128.1,962.931,10044.4,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,3535.66,4244.64,9633.49,916.789,9768.8,522210
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,4049.33,4135.84,9611.55,972.015,9598.71,518066
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,6087.79,6793.19,15209.9,1445.56,14666.1,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,5647.54,7147.79,15299,1577.06,15559.9,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,3878.67,4491.9,10318.1,1060.33,10048.5,522290
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,3821.96,4609.22,9773.31,971.659,10605.9,518082
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,6099.62,6792.54,15059.1,1528.24,14889.7,518082
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,6174.73,6772.44,15076.4,1524.92,14698.6,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,3825.53,4552.2,10475.9,1491.87,10061.3,522210
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,3623.92,4937.58,9500.12,968.964,9539.67,518082
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,3746.25,4518.4,10147.7,982.239,10084.1,518114
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,4087.91,4516.56,9977.2,1023.3,10028.2,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,3612.19,4279.72,10005.7,946.991,9324.27,522306
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,3685.07,4149.61,9628.72,996.379,9435,518066
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,4245.57,4608.88,10286.4,1051.9,10089.2,518082
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,3668.75,4585.98,10137.6,1031.07,10144.6,513954
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,4006.45,4115.28,9465.6,988.983,9153.7,522210
automotive_susan_s,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,3624,4068.86,9493.45,931.417,10076.8,518066
security_blowfish_d,X,X,X,X,X,X,X,36.7126,124.593,127.36,3881.4,213.145,465296
security_blowfish_d,X,X,X,X,X,X,-O2,17.629,65.5111,128.286,2290.07,245.239,465264
security_blowfish_d,X,X,X,X,X,-funroll-all-loops,X,36.5906,123.352,123.433,2416.86,184.743,469424
security_blowfish_d,X,X,X,X,X,-funroll-all-loops,-O2,20.7316,64.3005,164.001,3020.74,210.429,469424
security_blowfish_d,X,X,X,X,-fno-inline-functions,X,X,38.4725,122.691,241.302,2679.14,197.652,465296
security_blowfish_d,X,X,X,X,-fno-inline-functions,X,-O2,40.1917,126.007,128.876,3292.22,254.7,465264
security_blowfish_d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,X,19.4194,62.266,124.644,2637.51,214.65,469424
security_blowfish_d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,39.4287,127.482,139.882,2388.52,373.556,469424
security_blowfish_d,X,X,X,-fno-tree-loop-optimize,X,X,X,38.1775,125.153,149.302,2708.9,199.504,465264
security_blowfish_d,X,X,X,-fno-tree-loop-optimize,X,X,-O2,40.6291,129.456,131.989,2382.38,147.898,465264
security_blowfish_d,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,39.093,125.122,126.74,2666.25,174.428,469392
